Winning Numbers
03 12 16 32 33
06 20 24 25 34
24 30 42 53 54
02 04 23 27 36
12 24 28 29 36
01 03 14 30 52
14 17 26 27 28
06 07 20 41 51
35 36 40 42 52
05 16 41 46 50
13 24 44 48 52
15 28 43 51 52
01 08 27 31 50
01 04 14 45 53
19 32 42 49 56
05 20 38 47 54
06 07 08 13 40
02 13 18 36 46
09 15 20 24 55
08 37 38 45 54
13 35 36 43 52
03 05 48 50 53
17 22 39 50 52
04 16 23 25 40
01 10 18 29 55
07 18 27 35 54
07 13 48 51 54
09 13 25 36 48
05 17 32 39 53
09 23 45 48 50
22 38 48 50 55
14 25 41 42 50
02 20 37 43 46
14 43 44 50 56
09 13 40 46 50
16 35 40 49 50
01 10 29 48 49
14 29 31 37 50
07 14 28 46 47
04 06 14 28 47
05 13 22 37 38
07 17 22 34 50
09 28 39 40 45
03 06 27 40 44
07 09 10 29 44
21 23 27 33 39
11 25 38 40 42
07 12 25 50 51
07 17 42 46 52
02 05 07 28 46
18 22 33 34 42
23 25 43 46 49
05 06 14 42 47
25 26 37 39 49
15 20 43 47 50
05 13 17 33 35
04 19 45 51 52
11 19 28 32 45
07 17 18 30 42
11 18 19 45 49
06 11 27 37 43
02 09 28 29 48
14 26 27 34 44
18 19 31 35 36
08 14 15 22 31
07 10 13 35 39
01 08 18 39 48
04 13 37 38 50
15 18 28 41 45
01 19 31 35 42
03 16 20 21 38
06 14 21 24 50
08 11 14 23 25
03 12 14 30 52
03 17 21 42 44
25 31 39 47 52
02 10 21 25 45
17 27 39 40 41
10 23 28 39 51
15 19 24 40 47
02 23 24 35 45
02 08 14 15 51
03 06 07 12 32
10 14 45 47 51
18 29 32 38 43
09 20 22 41 42
07 22 27 31 38
16 34 38 42 47
14 27 32 34 40
22 23 37 42 47
01 19 22 32 49
12 32 37 41 52
10 20 22 28 52
07 09 18 37 43
08 30 32 35 51
01 12 24 36 51
09 10 27 28 30
05 31 33 35 51
11 20 26 28 52
03 29 30 41 43
24 32 42 49 50
10 18 26 31 41
14 25 39 43 49
03 07 20 24 43
06 13 19 34 50
04 08 24 30 36
04 18 19 39 51
16 17 21 33 41
08 34 39 48 49
08 10 17 24 39
01 18 39 42 50
11 26 30 49 50
01 03 15 19 29
03 16 25 38 49
12 35 37 38 50
11 17 27 45 52
13 30 36 38 51
04 14 34 38 44
14 15 25 42 44
05 25 38 46 47
02 05 21 47 50
12 17 34 37 39
22 23 26 28 36
14 31 41 45 48
18 25 29 31 44
04 23 33 38 49
01 02 13 16 22
16 19 21 34 35
08 10 11 13 24
05 12 25 35 37
06 15 21 32 44
03 21 22 35 44
13 31 37 39 52
11 23 25 29 45
06 07 08 31 48
10 25 38 39 50
10 13 19 28 38
18 19 29 32 42
09 10 17 41 52
07 10 11 15 51
18 23 27 29 44
12 28 36 39 52
17 24 29 37 45
04 16 18 41 47
07 16 17 26 48
13 27 36 39 51
05 18 34 36 39
04 20 27 38 49
02 36 44 46 51
10 19 32 36 46
09 25 30 34 37
14 17 19 44 50
03 15 29 37 39
15 21 32 39 50
01 10 17 23 35
08 22 25 47 48
12 22 37 46 48
06 24 29 42 51
13 36 39 50 51
02 08 10 11 23
08 17 29 32 39
08 17 25 46 47
03 27 31 41 45
08 10 17 37 49
12 22 35 39 46
06 09 14 32 50
03 28 45 49 51
04 29 32 35 36
16 23 29 36 51
30 40 47 49 52
25 30 35 40 50
02 09 24 36 52
06 11 43 49 52
01 13 20 21 30
02 08 34 36 52
14 30 42 43 45
03 07 10 22 32
01 06 16 30 49
09 21 26 35 41
17 28 30 40 51
06 10 20 38 50
10 18 33 46 51
05 07 14 21 45
12 26 41 44 49
03 17 18 21 45
24 32 38 47 49
07 13 15 25 32
07 08 36 44 48
12 18 21 32 46
01 10 17 20 29
02 13 21 22 49
05 10 17 35 39
16 24 31 46 47
09 16 32 45 46
04 14 15 24 48
01 12 15 18 44
10 13 24 34 49
19 26 31 44 50
22 32 37 40 41
14 26 28 36 42
04 11 25 30 52
03 13 31 41 42
02 05 17 21 22
06 18 23 26 30
16 24 43 44 45
06 12 13 36 46
06 09 20 40 47
08 09 16 30 31
18 34 46 51 52
14 20 31 46 48
18 19 21 33 40
04 19 36 42 48
01 02 22 40 41
19 21 30 31 52
02 26 37 40 46
05 29 32 45 52
05 16 24 49 51
13 14 24 34 47
15 20 24 30 46
16 22 23 38 46
14 15 30 39 46
07 09 28 41 42
22 26 27 32 39
08 11 17 42 52
09 28 42 44 49
04 19 31 32 51
07 11 24 28 52
01 16 20 41 52
08 11 18 35 51
06 09 35 40 43
07 32 34 38 44
02 11 27 30 33
01 17 19 32 42
33 46 47 50 51
01 05 31 38 47
29 30 34 38 44
01 26 33 43 48
01 04 10 16 18
02 09 27 29 35
06 07 22 37 46
28 32 39 45 48
01 14 20 31 40
02 26 43 44 47
01 02 03 12 37
27 31 34 40 52
12 15 16 20 51
14 15 23 32 52
10 14 28 39 40
04 20 25 29 32
01 21 28 33 51
10 11 17 20 26
12 20 31 33 50
02 16 36 44 49
05 10 16 26 39
17 20 47 49 50
01 10 20 22 28
05 14 32 44 52
02 05 19 32 34
06 08 09 33 35
01 12 32 48 51
03 09 15 28 52
05 15 24 50 52
16 29 31 39 52
15 26 27 38 39
08 10 24 38 45
06 22 28 31 40
07 12 26 45 47
08 12 21 27 29
15 21 37 40 42
06 17 18 40 50
13 14 16 29 49
03 06 14 31 33
10 15 26 28 39
07 10 32 36 41
02 26 36 37 41
11 16 26 48 49
02 04 06 37 47
21 28 29 40 51
12 22 29 42 50
11 13 19 32 47
18 20 23 48 49
03 09 20 26 27
05 12 16 22 24
01 08 09 19 22
13 24 26 32 47
16 31 37 40 41
04 41 48 50 51
25 26 38 42 46
30 39 41 47 52
07 17 18 34 50
15 16 28 34 51
06 14 28 37 46
08 21 29 42 51
11 14 26 30 39
08 24 39 43 52
10 14 41 46 49
03 07 21 29 49
02 13 14 24 46
03 05 09 16 31
04 08 30 36 52
01 15 19 40 51
08 25 33 42 49
03 21 27 31 43
11 16 19 22 46
07 16 20 40 52
06 17 44 49 51
03 28 45 48 50
17 19 37 47 48
02 07 16 28 36
05 10 22 23 43
09 10 14 41 49
08 15 34 39 47
16 20 26 36 48
10 31 40 48 51
06 20 27 34 51
09 11 17 26 41
18 34 43 47 50
10 42 43 45 51
07 21 30 32 37
23 27 30 33 36
08 32 34 42 50
01 02 04 05 46
07 10 19 26 44
24 32 37 40 51
04 06 10 21 25
31 39 42 49 51
08 23 36 49 51
06 31 32 42 51
02 05 11 18 45
05 19 20 45 48
02 13 20 23 43
22 31 33 44 52
03 10 15 18 25
07 17 23 43 44
02 06 38 40 50
10 16 23 28 31
02 06 22 27 44
20 27 28 37 49
10 12 29 32 38
07 15 24 37 46
10 24 35 49 52
13 19 23 38 47
26 29 31 44 48
11 20 26 29 41
14 22 32 35 44
18 31 49 50 51
04 18 21 27 41
13 18 32 39 49
06 13 18 27 45
04 08 32 37 43
05 06 09 33 44
14 22 27 28 42
03 25 29 30 48
12 28 45 46 52
06 21 22 29 32
02 04 32 44 52
04 28 39 41 44
15 18 25 33 47

